from	to	weight
2757	3153	0.5
2757	3196	1.0
2757	3249	1.0
2757	3252	0.333333333333
2757	3254	1.0
2757	3255	1.0
2757	3256	1.0
2757	3257	1.0
2757	3259	1.0
2757	3330	1.0
2757	3333	0.5
2757	3336	0.25
2757	3350	0.333333333333
2757	3359	0.333333333333
2757	3371	0.5
2757	3748	0.5
2757	4575	1.0
2757	4908	1.0
2757	5361	1.0
2757	5366	1.0
2757	5371	1.0
2757	5372	1.0
2757	5616	0.5
2776	2778	0.333333333333
2776	2826	0.333333333333
2776	2873	0.333333333333
2776	3066	0.333333333333
2776	3083	0.333333333333
2776	3097	0.333333333333
2776	3110	0.333333333333
2776	3115	0.333333333333
2776	3120	0.333333333333
2776	3121	0.333333333333
2776	3128	0.333333333333
2776	3153	0.333333333333
2776	3196	0.333333333333
2776	3249	0.333333333333
2776	3252	0.333333333333
2776	3254	0.333333333333
2776	3255	0.333333333333
2776	3256	0.333333333333
2776	3257	0.333333333333
2776	3259	0.333333333333
2776	3330	0.333333333333
2776	3333	0.333333333333
2776	3336	0.25
2776	3350	0.333333333333
2776	3359	0.333333333333
2776	3371	0.333333333333
2776	3748	0.333333333333
2776	4575	0.333333333333
2776	4908	0.333333333333
2776	5361	0.333333333333
2776	5366	0.333333333333
2776	5371	0.333333333333
2776	5372	0.333333333333
2776	5616	0.333333333333
2778	2826	1.0
2778	2873	1.0
2778	3066	0.5
2778	3083	1.0
2778	3097	1.0
2778	3110	1.0
2778	3115	1.0
2778	3120	1.0
2778	3121	1.0
2778	3128	1.0
2778	3153	0.5
2778	3196	1.0
2778	3249	1.0
2778	3252	0.333333333333
2778	3254	1.0
2778	3255	1.0
2778	3256	1.0
2778	3257	1.0
2778	3259	1.0
2778	3330	1.0
2778	3333	0.5
2778	3336	0.25
2778	3350	0.333333333333
2778	3359	0.333333333333
2778	3371	0.5
2778	3748	0.5
2778	4575	1.0
2778	4908	1.0
2778	5361	1.0
2778	5366	1.0
2778	5371	1.0
2778	5372	1.0
2778	5616	0.5
2826	2873	1.0
2826	3066	0.5
2826	3083	1.0
2826	3097	1.0
2826	3110	1.0
2826	3115	1.0
2826	3120	1.0
2826	3121	1.0
2826	3128	1.0
2826	3153	0.5
2826	3196	1.0
2826	3249	1.0
2826	3252	0.333333333333
2826	3254	1.0
2826	3255	1.0
2826	3256	1.0
2826	3257	1.0
2826	3259	1.0
2826	3330	1.0
2826	3333	0.5
2826	3336	0.25
2826	3350	0.333333333333
2826	3359	0.333333333333
2826	3371	0.5
2826	3748	0.5
2826	4575	1.0
2826	4908	1.0
2826	5361	1.0
2826	5366	1.0
2826	5371	1.0
2826	5372	1.0
2826	5616	0.5
2873	3066	0.5
2873	3083	1.0
2873	3097	1.0
2873	3110	1.0
2873	3115	1.0
2873	3120	1.0
2873	3121	1.0
2873	3128	1.0
2873	3153	0.5
2873	3196	1.0
2873	3249	1.0
2873	3252	0.333333333333
2873	3254	1.0
2873	3255	1.0
2873	3256	1.0
2873	3257	1.0
2873	3259	1.0
2873	3330	1.0
2873	3333	0.5
2873	3336	0.25
2873	3350	0.333333333333
2873	3359	0.333333333333
2873	3371	0.5
2873	3748	0.5
2873	4575	1.0
2873	4908	1.0
2873	5361	1.0
2873	5366	1.0
2873	5371	1.0
2873	5372	1.0
2873	5616	0.5
3066	3083	0.5
3066	3097	0.5
3066	3110	0.5
3066	3115	0.5
3066	3120	0.5
3066	3121	0.5
3066	3128	0.5
3066	3153	0.5
3066	3196	0.5
3066	3249	0.5
3066	3252	0.333333333333
3066	3254	0.5
3066	3255	0.5
3066	3256	0.5
3066	3257	0.5
3066	3259	0.5
3066	3330	0.5
3066	3333	0.5
3066	3336	0.25
3066	3350	0.333333333333
3066	3359	0.333333333333
3066	3371	0.5
3066	3748	0.5
3066	4575	0.5
3066	4908	0.5
3066	5361	0.5
3066	5366	0.5
3066	5371	0.5
3066	5372	0.5
3066	5616	0.5
3083	3097	1.0
3083	3110	1.0
3083	3115	1.0
3083	3120	1.0
3083	3121	1.0
3083	3128	1.0
3083	3153	0.5
3083	3196	1.0
3083	3249	1.0
3083	3252	0.333333333333
3083	3254	1.0
3083	3255	1.0
3083	3256	1.0
3083	3257	1.0
3083	3259	1.0
3083	3330	1.0
3083	3333	0.5
3083	3336	0.25
3083	3350	0.333333333333
3083	3359	0.333333333333
3083	3371	0.5
3083	3748	0.5
3083	4575	1.0
3083	4908	1.0
3083	5361	1.0
3083	5366	1.0
3083	5371	1.0
3083	5372	1.0
3083	5616	0.5
3097	3110	1.0
3097	3115	1.0
3097	3120	1.0
3097	3121	1.0
3097	3128	1.0
3097	3153	0.5
3097	3196	1.0
3097	3249	1.0
3097	3252	0.333333333333
3097	3254	1.0
3097	3255	1.0
3097	3256	1.0
3097	3257	1.0
3097	3259	1.0
3097	3330	1.0
3097	3333	0.5
3097	3336	0.25
3097	3350	0.333333333333
3097	3359	0.333333333333
3097	3371	0.5
3097	3748	0.5
3097	4575	1.0
3097	4908	1.0
3097	5361	1.0
3097	5366	1.0
3097	5371	1.0
3097	5372	1.0
3097	5616	0.5
3110	3115	1.0
3110	3120	1.0
3110	3121	1.0
3110	3128	1.0
3110	3153	0.5
3110	3196	1.0
3110	3249	1.0
3110	3252	0.333333333333
3110	3254	1.0
3110	3255	1.0
3110	3256	1.0
3110	3257	1.0
3110	3259	1.0
3110	3330	1.0
3110	3333	0.5
3110	3336	0.25
3110	3350	0.333333333333
3110	3359	0.333333333333
3110	3371	0.5
3110	3748	0.5
3110	4575	1.0
3110	4908	1.0
3110	5361	1.0
3110	5366	1.0
3110	5371	1.0
3110	5372	1.0
3110	5616	0.5
3115	3120	1.0
3115	3121	1.0
3115	3128	1.0
3115	3153	0.5
3115	3196	1.0
3115	3249	1.0
3115	3252	0.333333333333
3115	3254	1.0
3115	3255	1.0
3115	3256	1.0
3115	3257	1.0
3115	3259	1.0
3115	3330	1.0
3115	3333	0.5
3115	3336	0.25
3115	3350	0.333333333333
3115	3359	0.333333333333
3115	3371	0.5
3115	3748	0.5
3115	4575	1.0
3115	4908	1.0
3115	5361	1.0
3115	5366	1.0
3115	5371	1.0
3115	5372	1.0
3115	5616	0.5
3120	3121	1.0
3120	3128	1.0
3120	3153	0.5
3120	3196	1.0
3120	3249	1.0
3120	3252	0.333333333333
3120	3254	1.0
3120	3255	1.0
3120	3256	1.0
3120	3257	1.0
3120	3259	1.0
3120	3330	1.0
3120	3333	0.5
3120	3336	0.25
3120	3350	0.333333333333
3120	3359	0.333333333333
3120	3371	0.5
3120	3748	0.5
3120	4575	1.0
3120	4908	1.0
3120	5361	1.0
3120	5366	1.0
3120	5371	1.0
3120	5372	1.0
3120	5616	0.5
3121	3128	1.0
3121	3153	0.5
3121	3196	1.0
3121	3249	1.0
3121	3252	0.333333333333
3121	3254	1.0
3121	3255	1.0
3121	3256	1.0
3121	3257	1.0
3121	3259	1.0
3121	3330	1.0
3121	3333	0.5
3121	3336	0.25
3121	3350	0.333333333333
3121	3359	0.333333333333
3121	3371	0.5
3121	3748	0.5
3121	4575	1.0
3121	4908	1.0
3121	5361	1.0
3121	5366	1.0
3121	5371	1.0
3121	5372	1.0
3121	5616	0.5
3128	3153	0.5
3128	3196	1.0
3128	3249	1.0
3128	3252	0.333333333333
3128	3254	1.0
3128	3255	1.0
3128	3256	1.0
3128	3257	1.0
3128	3259	1.0
3128	3330	1.0
3128	3333	0.5
3128	3336	0.25
3128	3350	0.333333333333
3128	3359	0.333333333333
3128	3371	0.5
3128	3748	0.5
3128	4575	1.0
3128	4908	1.0
3128	5361	1.0
3128	5366	1.0
3128	5371	1.0
3128	5372	1.0
3128	5616	0.5
3153	3196	0.5
3153	3249	0.5
3153	3252	0.333333333333
3153	3254	0.5
3153	3255	0.5
3153	3256	0.5
3153	3257	0.5
3153	3259	0.5
3153	3330	0.5
3153	3333	0.5
3153	3336	0.25
3153	3350	0.333333333333
3153	3359	0.333333333333
3153	3371	0.5
3153	3748	0.5
3153	4575	0.5
3153	4908	0.5
3153	5361	0.5
3153	5366	0.5
3153	5371	0.5
3153	5372	0.5
3153	5616	0.5
3196	3249	1.0
3196	3252	0.333333333333
3196	3254	1.0
3196	3255	1.0
3196	3256	1.0
3196	3257	1.0
3196	3259	1.0
3196	3330	1.0
3196	3333	0.5
3196	3336	0.25
3196	3350	0.333333333333
3196	3359	0.333333333333
3196	3371	0.5
3196	3748	0.5
3196	4575	1.0
3196	4908	1.0
3196	5361	1.0
3196	5366	1.0
3196	5371	1.0
3196	5372	1.0
3196	5616	0.5
3249	3252	0.333333333333
3249	3254	1.0
3249	3255	1.0
3249	3256	1.0
3249	3257	1.0
3249	3259	1.0
3249	3330	1.0
3249	3333	0.5
3249	3336	0.25
3249	3350	0.333333333333
3249	3359	0.333333333333
3249	3371	0.5
3249	3748	0.5
3249	4575	1.0
3249	4908	1.0
3249	5361	1.0
3249	5366	1.0
3249	5371	1.0
3249	5372	1.0
3249	5616	0.5
3252	3254	0.333333333333
3252	3255	0.333333333333
3252	3256	0.333333333333
3252	3257	0.333333333333
3252	3259	0.333333333333
3252	3330	0.333333333333
3252	3333	0.333333333333
3252	3336	0.25
3252	3350	0.333333333333
3252	3359	0.333333333333
3252	3371	0.333333333333
3252	3748	0.333333333333
3252	4575	0.333333333333
3252	4908	0.333333333333
3252	5361	0.333333333333
3252	5366	0.333333333333
3252	5371	0.333333333333
3252	5372	0.333333333333
3252	5616	0.333333333333
3254	3255	1.0
3254	3256	1.0
3254	3257	1.0
3254	3259	1.0
3254	3330	1.0
3254	3333	0.5
3254	3336	0.25
3254	3350	0.333333333333
3254	3359	0.333333333333
3254	3371	0.5
3254	3748	0.5
3254	4575	1.0
3254	4908	1.0
3254	5361	1.0
3254	5366	1.0
3254	5371	1.0
3254	5372	1.0
3254	5616	0.5
3255	3256	1.0
3255	3257	1.0
3255	3259	1.0
3255	3330	1.0
3255	3333	0.5
3255	3336	0.25
3255	3350	0.333333333333
3255	3359	0.333333333333
3255	3371	0.5
3255	3748	0.5
3255	4575	1.0
3255	4908	1.0
3255	5361	1.0
3255	5366	1.0
3255	5371	1.0
3255	5372	1.0
3255	5616	0.5
3256	3257	1.0
3256	3259	1.0
3256	3330	1.0
3256	3333	0.5
3256	3336	0.25
3256	3350	0.333333333333
3256	3359	0.333333333333
3256	3371	0.5
3256	3748	0.5
3256	4575	1.0
3256	4908	1.0
3256	5361	1.0
3256	5366	1.0
3256	5371	1.0
3256	5372	1.0
3256	5616	0.5
3257	3259	1.0
3257	3330	1.0
3257	3333	0.5
3257	3336	0.25
3257	3350	0.333333333333
3257	3359	0.333333333333
3257	3371	0.5
3257	3748	0.5
3257	4575	1.0
3257	4908	1.0
3257	5361	1.0
3257	5366	1.0
3257	5371	1.0
3257	5372	1.0
3257	5616	0.5
3259	3330	1.0
3259	3333	0.5
3259	3336	0.25
3259	3350	0.333333333333
3259	3359	0.333333333333
3259	3371	0.5
3259	3748	0.5
3259	4575	1.0
3259	4908	1.0
3259	5361	1.0
3259	5366	1.0
3259	5371	1.0
3259	5372	1.0
3259	5616	0.5
3330	3333	0.5
3330	3336	0.25
3330	3350	0.333333333333
3330	3359	0.333333333333
3330	3371	0.5
3330	3748	0.5
3330	4575	1.0
3330	4908	1.0
3330	5361	1.0
3330	5366	1.0
3330	5371	1.0
3330	5372	1.0
3330	5616	0.5
3333	3336	0.25
3333	3350	0.333333333333
3333	3359	0.333333333333
3333	3371	0.5
3333	3748	0.5
3333	4575	0.5
3333	4908	0.5
3333	5361	0.5
3333	5366	0.5
3333	5371	0.5
3333	5372	0.5
3333	5616	0.5
3336	3350	0.25
3336	3359	0.25
3336	3371	0.25
3336	3748	0.25
3336	4575	0.25
3336	4908	0.25
3336	5361	0.25
3336	5366	0.25
3336	5371	0.25
3336	5372	0.25
3336	5616	0.25
3350	3359	0.333333333333
3350	3371	0.333333333333
3350	3748	0.333333333333
3350	4575	0.333333333333
3350	4908	0.333333333333
3350	5361	0.333333333333
3350	5366	0.333333333333
3350	5371	0.333333333333
3350	5372	0.333333333333
3350	5616	0.333333333333
3359	3371	0.333333333333
3359	3748	0.333333333333
3359	4575	0.333333333333
3359	4908	0.333333333333
3359	5361	0.333333333333
3359	5366	0.333333333333
3359	5371	0.333333333333
3359	5372	0.333333333333
3359	5616	0.333333333333
3371	3748	0.5
3371	4575	0.5
3371	4908	0.5
3371	5361	0.5
3371	5366	0.5
3371	5371	0.5
3371	5372	0.5
3371	5616	0.5
3748	4575	0.5
3748	4908	0.5
3748	5361	0.5
3748	5366	0.5
3748	5371	0.5
3748	5372	0.5
3748	5616	0.5
4575	4908	1.0
4575	5361	1.0
4575	5366	1.0
4575	5371	1.0
4575	5372	1.0
4575	5616	0.5
4908	5361	1.0
4908	5366	1.0
4908	5371	1.0
4908	5372	1.0
4908	5616	0.5
5361	5366	1.0
5361	5371	1.0
5361	5372	1.0
5361	5616	0.5
5366	5371	1.0
5366	5372	1.0
5366	5616	0.5
5371	5372	1.0
5371	5616	0.5
5372	5616	0.5
2547	2557	1.0
2547	2628	0.5
2547	2689	1.0
2547	2802	1.0
2547	3079	1.0
2547	3374	1.0
2547	3396	1.0
2547	3856	1.0
2547	3967	1.0
2547	4580	1.0
2547	5005	1.0
2547	5665	1.0
2557	2628	0.5
2557	2689	1.0
2557	2802	1.0
2557	3079	1.0
2557	3374	1.0
2557	3396	1.0
2557	3856	1.0
2557	3967	1.0
2557	4580	1.0
2557	5005	1.0
2557	5665	1.0
2628	2689	0.5
2628	2802	0.5
2628	3079	0.5
2628	3374	0.5
2628	3396	0.5
2628	3856	0.5
2628	3967	0.5
2628	4580	0.5
2628	5005	0.5
2628	5665	0.5
2689	2802	1.0
2689	3079	1.0
2689	3374	1.0
2689	3396	1.0
2689	3856	1.0
2689	3967	1.0
2689	4580	1.0
2689	5005	1.0
2689	5665	1.0
2802	3079	1.0
2802	3374	1.0
2802	3396	1.0
2802	3856	1.0
2802	3967	1.0
2802	4580	1.0
2802	5005	1.0
2802	5665	1.0
3079	3374	1.0
3079	3396	1.0
3079	3856	1.0
3079	3967	1.0
3079	4580	1.0
3079	5005	1.0
3079	5665	1.0
3374	3396	1.0
3374	3856	1.0
3374	3967	1.0
3374	4580	1.0
3374	5005	1.0
3374	5665	1.0
3396	3856	1.0
3396	3967	1.0
3396	4580	1.0
3396	5005	1.0
3396	5665	1.0
3856	3967	1.0
3856	4580	1.0
3856	5005	1.0
3856	5665	1.0
3967	4580	1.0
3967	5005	1.0
3967	5665	1.0
4580	5005	1.0
4580	5665	1.0
5005	5665	1.0
1369	2581	0.5
1369	2675	0.5
1369	2678	0.5
1369	2681	0.5
1369	2686	0.5
1369	2705	0.5
1369	2729	0.5
1369	2870	0.5
1369	2936	0.5
1369	2966	0.5
1369	3035	0.5
1369	3057	0.5
1369	3082	0.5
1369	3155	0.5
1369	3192	0.5
1369	3317	0.5
1369	3347	0.5
1369	3748	0.5
1369	3909	0.5
1369	3961	0.5
1369	5619	0.5
1369	5624	0.5
1369	5661	0.5
1369	887	0.5
2581	2675	1.0
2581	2678	1.0
2581	2681	0.5
2581	2686	1.0
2581	2705	1.0
2581	2729	1.0
2581	2870	1.0
2581	2936	1.0
2581	2966	1.0
2581	3035	1.0
2581	3057	1.0
2581	3082	1.0
2581	3155	1.0
2581	3192	1.0
2581	3317	1.0
2581	3347	1.0
2581	3748	0.5
2581	3909	1.0
2581	3961	0.5
2581	5619	0.5
2581	5624	1.0
2581	5661	1.0
2581	887	0.5
2675	2678	1.0
2675	2681	0.5
2675	2686	1.0
2675	2705	1.0
2675	2729	1.0
2675	2870	1.0
2675	2936	1.0
2675	2966	1.0
2675	3035	1.0
2675	3057	1.0
2675	3082	1.0
2675	3155	1.0
2675	3192	1.0
2675	3317	1.0
2675	3347	1.0
2675	3748	0.5
2675	3909	1.0
2675	3961	0.5
2675	5619	0.5
2675	5624	1.0
2675	5661	1.0
2675	887	0.5
2678	2681	0.5
2678	2686	1.0
2678	2705	1.0
2678	2729	1.0
2678	2870	1.0
2678	2936	1.0
2678	2966	1.0
2678	3035	1.0
2678	3057	1.0
2678	3082	1.0
2678	3155	1.0
2678	3192	1.0
2678	3317	1.0
2678	3347	1.0
2678	3748	0.5
2678	3909	1.0
2678	3961	0.5
2678	5619	0.5
2678	5624	1.0
2678	5661	1.0
2678	887	0.5
2681	2686	0.5
2681	2705	0.5
2681	2729	0.5
2681	2870	0.5
2681	2936	0.5
2681	2966	0.5
2681	3035	0.5
2681	3057	0.5
2681	3082	0.5
2681	3155	0.5
2681	3192	0.5
2681	3317	0.5
2681	3347	0.5
2681	3748	0.5
2681	3909	0.5
2681	3961	0.5
2681	5619	0.5
2681	5624	0.5
2681	5661	0.5
2681	887	0.5
2686	2705	1.0
2686	2729	1.0
2686	2870	1.0
2686	2936	1.0
2686	2966	1.0
2686	3035	1.0
2686	3057	1.0
2686	3082	1.0
2686	3155	1.0
2686	3192	1.0
2686	3317	1.0
2686	3347	1.0
2686	3748	0.5
2686	3909	1.0
2686	3961	0.5
2686	5619	0.5
2686	5624	1.0
2686	5661	1.0
2686	887	0.5
2705	2729	1.0
2705	2870	1.0
2705	2936	1.0
2705	2966	1.0
2705	3035	1.0
2705	3057	1.0
2705	3082	1.0
2705	3155	1.0
2705	3192	1.0
2705	3317	1.0
2705	3347	1.0
2705	3748	0.5
2705	3909	1.0
2705	3961	0.5
2705	5619	0.5
2705	5624	1.0
2705	5661	1.0
2705	887	0.5
2729	2870	1.0
2729	2936	1.0
2729	2966	1.0
2729	3035	1.0
2729	3057	1.0
2729	3082	1.0
2729	3155	1.0
2729	3192	1.0
2729	3317	1.0
2729	3347	1.0
2729	3748	0.5
2729	3909	1.0
2729	3961	0.5
2729	5619	0.5
2729	5624	1.0
2729	5661	1.0
2729	887	0.5
2870	2936	1.0
2870	2966	1.0
2870	3035	1.0
2870	3057	1.0
2870	3082	1.0
2870	3155	1.0
2870	3192	1.0
2870	3317	1.0
2870	3347	1.0
2870	3748	0.5
2870	3909	1.0
2870	3961	0.5
2870	5619	0.5
2870	5624	1.0
2870	5661	1.0
2870	887	0.5
2936	2966	1.0
2936	3035	1.0
2936	3057	1.0
2936	3082	1.0
2936	3155	1.0
2936	3192	1.0
2936	3317	1.0
2936	3347	1.0
2936	3748	0.5
2936	3909	1.0
2936	3961	0.5
2936	5619	0.5
2936	5624	1.0
2936	5661	1.0
2936	887	0.5
2966	3035	1.0
2966	3057	1.0
2966	3082	1.0
2966	3155	1.0
2966	3192	1.0
2966	3317	1.0
2966	3347	1.0
2966	3748	0.5
2966	3909	1.0
2966	3961	0.5
2966	5619	0.5
2966	5624	1.0
2966	5661	1.0
2966	887	0.5
3035	3057	1.0
3035	3082	1.0
3035	3155	1.0
3035	3192	1.0
3035	3317	1.0
3035	3347	1.0
3035	3748	0.5
3035	3909	1.0
3035	3961	0.5
3035	5619	0.5
3035	5624	1.0
3035	5661	1.0
3035	887	0.5
3057	3082	1.0
3057	3155	1.0
3057	3192	1.0
3057	3317	1.0
3057	3347	1.0
3057	3748	0.5
3057	3909	1.0
3057	3961	0.5
3057	5619	0.5
3057	5624	1.0
3057	5661	1.0
3057	887	0.5
3082	3155	1.0
3082	3192	1.0
3082	3317	1.0
3082	3347	1.0
3082	3748	0.5
3082	3909	1.0
3082	3961	0.5
3082	5619	0.5
3082	5624	1.0
3082	5661	1.0
3082	887	0.5
3155	3192	1.0
3155	3317	1.0
3155	3347	1.0
3155	3748	0.5
3155	3909	1.0
3155	3961	0.5
3155	5619	0.5
3155	5624	1.0
3155	5661	1.0
3155	887	0.5
3192	3317	1.0
3192	3347	1.0
3192	3748	0.5
3192	3909	1.0
3192	3961	0.5
3192	5619	0.5
3192	5624	1.0
3192	5661	1.0
3192	887	0.5
3317	3347	1.0
3317	3748	0.5
3317	3909	1.0
3317	3961	0.5
3317	5619	0.5
3317	5624	1.0
3317	5661	1.0
3317	887	0.5
3347	3748	0.5
3347	3909	1.0
3347	3961	0.5
3347	5619	0.5
3347	5624	1.0
3347	5661	1.0
3347	887	0.5
3748	3909	0.5
3748	3961	0.5
3748	5619	0.5
3748	5624	0.5
3748	5661	0.5
3748	887	0.5
3909	3961	0.5
3909	5619	0.5
3909	5624	1.0
3909	5661	1.0
3909	887	0.5
3961	5619	0.5
3961	5624	0.5
3961	5661	0.5
3961	887	0.5
5619	5624	0.5
5619	5661	0.5
5619	887	0.5
5624	5661	1.0
5624	887	0.5
5661	887	0.5
3199	3386	0.5
3199	3417	0.5
3199	4894	0.5
3386	3417	0.5
3386	4894	1.0
3417	4894	0.5
2992	3104	1.0
2992	3158	1.0
2992	3264	0.5
2992	3954	1.0
2992	3962	1.0
3104	3158	1.0
3104	3264	0.5
3104	3954	1.0
3104	3962	1.0
3158	3264	0.5
3158	3954	1.0
3158	3962	1.0
3264	3954	0.5
3264	3962	0.5
3954	3962	1.0
2734	3081	1.0
2624	2771	1.0
2624	2811	1.0
2624	2864	1.0
2624	2906	1.0
2624	2938	1.0
2624	2968	1.0
2624	3190	1.0
2624	3293	1.0
2624	3316	1.0
2624	3325	1.0
2624	3423	1.0
2624	4091	1.0
2624	4260	1.0
2624	4318	1.0
2624	4332	1.0
2624	4863	1.0
2624	5071	1.0
2624	5298	1.0
2624	5662	1.0
2771	2811	1.0
2771	2864	1.0
2771	2906	1.0
2771	2938	1.0
2771	2968	1.0
2771	3190	1.0
2771	3293	1.0
2771	3316	1.0
2771	3325	1.0
2771	3423	1.0
2771	4091	1.0
2771	4260	1.0
2771	4318	1.0
2771	4332	1.0
2771	4863	1.0
2771	5071	1.0
2771	5298	1.0
2771	5662	1.0
2811	2864	1.0
2811	2906	1.0
2811	2938	1.0
2811	2968	1.0
2811	3190	1.0
2811	3293	1.0
2811	3316	1.0
2811	3325	1.0
2811	3423	1.0
2811	4091	1.0
2811	4260	1.0
2811	4318	1.0
2811	4332	1.0
2811	4863	1.0
2811	5071	1.0
2811	5298	1.0
2811	5662	1.0
2864	2906	1.0
2864	2938	1.0
2864	2968	1.0
2864	3190	1.0
2864	3293	1.0
2864	3316	1.0
2864	3325	1.0
2864	3423	1.0
2864	4091	1.0
2864	4260	1.0
2864	4318	1.0
2864	4332	1.0
2864	4863	1.0
2864	5071	1.0
2864	5298	1.0
2864	5662	1.0
2906	2938	1.0
2906	2968	1.0
2906	3190	1.0
2906	3293	1.0
2906	3316	1.0
2906	3325	1.0
2906	3423	1.0
2906	4091	1.0
2906	4260	1.0
2906	4318	1.0
2906	4332	1.0
2906	4863	1.0
2906	5071	1.0
2906	5298	1.0
2906	5662	1.0
2938	2968	1.0
2938	3190	1.0
2938	3293	1.0
2938	3316	1.0
2938	3325	1.0
2938	3423	1.0
2938	4091	1.0
2938	4260	1.0
2938	4318	1.0
2938	4332	1.0
2938	4863	1.0
2938	5071	1.0
2938	5298	1.0
2938	5662	1.0
2968	3190	1.0
2968	3293	1.0
2968	3316	1.0
2968	3325	1.0
2968	3423	1.0
2968	4091	1.0
2968	4260	1.0
2968	4318	1.0
2968	4332	1.0
2968	4863	1.0
2968	5071	1.0
2968	5298	1.0
2968	5662	1.0
3190	3293	1.0
3190	3316	1.0
3190	3325	1.0
3190	3423	1.0
3190	4091	1.0
3190	4260	1.0
3190	4318	1.0
3190	4332	1.0
3190	4863	1.0
3190	5071	1.0
3190	5298	1.0
3190	5662	1.0
3293	3316	1.0
3293	3325	1.0
3293	3423	1.0
3293	4091	1.0
3293	4260	1.0
3293	4318	1.0
3293	4332	1.0
3293	4863	1.0
3293	5071	1.0
3293	5298	1.0
3293	5662	1.0
3316	3325	1.0
3316	3423	1.0
3316	4091	1.0
3316	4260	1.0
3316	4318	1.0
3316	4332	1.0
3316	4863	1.0
3316	5071	1.0
3316	5298	1.0
3316	5662	1.0
3325	3423	1.0
3325	4091	1.0
3325	4260	1.0
3325	4318	1.0
3325	4332	1.0
3325	4863	1.0
3325	5071	1.0
3325	5298	1.0
3325	5662	1.0
3423	4091	1.0
3423	4260	1.0
3423	4318	1.0
3423	4332	1.0
3423	4863	1.0
3423	5071	1.0
3423	5298	1.0
3423	5662	1.0
4091	4260	1.0
4091	4318	1.0
4091	4332	1.0
4091	4863	1.0
4091	5071	1.0
4091	5298	1.0
4091	5662	1.0
4260	4318	1.0
4260	4332	1.0
4260	4863	1.0
4260	5071	1.0
4260	5298	1.0
4260	5662	1.0
4318	4332	1.0
4318	4863	1.0
4318	5071	1.0
4318	5298	1.0
4318	5662	1.0
4332	4863	1.0
4332	5071	1.0
4332	5298	1.0
4332	5662	1.0
4863	5071	1.0
4863	5298	1.0
4863	5662	1.0
5071	5298	1.0
5071	5662	1.0
5298	5662	1.0
2528	2556	1.0
2528	2582	1.0
2528	2726	1.0
2528	2730	1.0
2528	2760	1.0
2528	2774	1.0
2528	2887	1.0
2528	2907	1.0
2528	2940	1.0
2528	2970	1.0
2528	3013	1.0
2528	3024	1.0
2528	3034	0.5
2528	3066	0.5
2528	3070	1.0
2528	3077	1.0
2528	3084	1.0
2528	3086	1.0
2528	3101	1.0
2528	3108	1.0
2528	3117	1.0
2528	3137	1.0
2528	3156	0.5
2528	3162	1.0
2528	3250	1.0
2528	3251	1.0
2528	3262	1.0
2528	3294	1.0
2528	3301	1.0
2528	3327	1.0
2528	3340	1.0
2528	3341	1.0
2528	3344	1.0
2528	3353	0.5
2528	3357	0.5
2528	3363	1.0
2528	3379	1.0
2528	3394	1.0
2528	3418	1.0
2528	3421	1.0
2528	3519	1.0
2528	3751	1.0
2528	3755	1.0
2528	3768	1.0
2528	3788	1.0
2528	3948	0.5
2528	3957	0.5
2528	3959	1.0
2528	4110	1.0
2528	4150	1.0
2528	4234	1.0
2528	4317	1.0
2528	4909	1.0
2528	5502	1.0
2528	5512	1.0
2528	5663	1.0
2528	607	0.5
2556	2582	1.0
2556	2726	1.0
2556	2730	1.0
2556	2760	1.0
2556	2774	1.0
2556	2887	1.0
2556	2907	1.0
2556	2940	1.0
2556	2970	1.0
2556	3013	1.0
2556	3024	1.0
2556	3034	0.5
2556	3066	0.5
2556	3070	1.0
2556	3077	1.0
2556	3084	1.0
2556	3086	1.0
2556	3101	1.0
2556	3108	1.0
2556	3117	1.0
2556	3137	1.0
2556	3156	0.5
2556	3162	1.0
2556	3250	1.0
2556	3251	1.0
2556	3262	1.0
2556	3294	1.0
2556	3301	1.0
2556	3327	1.0
2556	3340	1.0
2556	3341	1.0
2556	3344	1.0
2556	3353	0.5
2556	3357	0.5
2556	3363	1.0
2556	3379	1.0
2556	3394	1.0
2556	3418	1.0
2556	3421	1.0
2556	3519	1.0
2556	3751	1.0
2556	3755	1.0
2556	3768	1.0
2556	3788	1.0
2556	3948	0.5
2556	3957	0.5
2556	3959	1.0
2556	4110	1.0
2556	4150	1.0
2556	4234	1.0
2556	4317	1.0
2556	4909	1.0
2556	5502	1.0
2556	5512	1.0
2556	5663	1.0
2556	607	0.5
2582	2726	1.0
2582	2730	1.0
2582	2760	1.0
2582	2774	1.0
2582	2887	1.0
2582	2907	1.0
2582	2940	1.0
2582	2970	1.0
2582	3013	1.0
2582	3024	1.0
2582	3034	0.5
2582	3066	0.5
2582	3070	1.0
2582	3077	1.0
2582	3084	1.0
2582	3086	1.0
2582	3101	1.0
2582	3108	1.0
2582	3117	1.0
2582	3137	1.0
2582	3156	0.5
2582	3162	1.0
2582	3250	1.0
2582	3251	1.0
2582	3262	1.0
2582	3294	1.0
2582	3301	1.0
2582	3327	1.0
2582	3340	1.0
2582	3341	1.0
2582	3344	1.0
2582	3353	0.5
2582	3357	0.5
2582	3363	1.0
2582	3379	1.0
2582	3394	1.0
2582	3418	1.0
2582	3421	1.0
2582	3519	1.0
2582	3751	1.0
2582	3755	1.0
2582	3768	1.0
