BodySite	Permutation	CumulativeDepth	GCFsDiscovered
Rarely_Moist_Vf	75	0-1e8	48
Rarely_Moist_Vf	75	0-1e8	49
Rarely_Moist_Vf	75	1e8-2e8	53
Rarely_Moist_Vf	75	1e8-2e8	60
Rarely_Moist_Vf	75	1e8-2e8	61
Rarely_Moist_Vf	75	1e8-2e8	64
Rarely_Moist_Vf	75	1e8-2e8	64
Rarely_Moist_Vf	75	1e8-2e8	71
Rarely_Moist_Vf	75	1e8-2e8	74
Rarely_Moist_Vf	75	1e8-2e8	75
Rarely_Moist_Vf	75	2e8-3e8	75
Rarely_Moist_Vf	75	2e8-3e8	75
Rarely_Moist_Vf	75	2e8-3e8	78
Rarely_Moist_Vf	75	2e8-3e8	85
Rarely_Moist_Vf	75	2e8-3e8	85
Rarely_Moist_Vf	75	2e8-3e8	85
Rarely_Moist_Vf	75	3e8-4e8	88
Rarely_Moist_Vf	75	3e8-4e8	92
Rarely_Moist_Vf	75	3e8-4e8	92
Rarely_Moist_Vf	75	3e8-4e8	92
Rarely_Moist_Vf	75	3e8-4e8	94
Rarely_Moist_Vf	75	3e8-4e8	99
Rarely_Moist_Vf	75	3e8-4e8	100
Rarely_Moist_Vf	75	3e8-4e8	101
Rarely_Moist_Vf	75	3e8-4e8	101
Rarely_Moist_Vf	75	3e8-4e8	101
Rarely_Moist_Vf	75	4e8-5e8	102
Rarely_Moist_Vf	75	4e8-5e8	103
Rarely_Moist_Vf	75	4e8-5e8	103
Rarely_Moist_Vf	75	4e8-5e8	103
Rarely_Moist_Vf	75	4e8-5e8	103
Rarely_Moist_Vf	76	0-1e8	17
Rarely_Moist_Vf	76	0-1e8	31
Rarely_Moist_Vf	76	0-1e8	46
Rarely_Moist_Vf	76	1e8-2e8	55
Rarely_Moist_Vf	76	1e8-2e8	57
Rarely_Moist_Vf	76	1e8-2e8	57
Rarely_Moist_Vf	76	1e8-2e8	58
Rarely_Moist_Vf	76	1e8-2e8	62
Rarely_Moist_Vf	76	1e8-2e8	67
Rarely_Moist_Vf	76	1e8-2e8	68
Rarely_Moist_Vf	76	2e8-3e8	70
Rarely_Moist_Vf	76	2e8-3e8	76
Rarely_Moist_Vf	76	2e8-3e8	76
Rarely_Moist_Vf	76	2e8-3e8	80
Rarely_Moist_Vf	76	2e8-3e8	83
Rarely_Moist_Vf	76	2e8-3e8	86
Rarely_Moist_Vf	76	2e8-3e8	88
Rarely_Moist_Vf	76	2e8-3e8	90
Rarely_Moist_Vf	76	2e8-3e8	90
Rarely_Moist_Vf	76	3e8-4e8	91
Rarely_Moist_Vf	76	3e8-4e8	91
Rarely_Moist_Vf	76	3e8-4e8	91
Rarely_Moist_Vf	76	3e8-4e8	91
Rarely_Moist_Vf	76	3e8-4e8	93
Rarely_Moist_Vf	76	3e8-4e8	97
Rarely_Moist_Vf	76	3e8-4e8	97
Rarely_Moist_Vf	76	3e8-4e8	97
Rarely_Moist_Vf	76	4e8-5e8	97
Rarely_Moist_Vf	76	4e8-5e8	101
Rarely_Moist_Vf	76	4e8-5e8	101
Rarely_Moist_Vf	76	4e8-5e8	101
Rarely_Moist_Vf	76	4e8-5e8	102
Rarely_Moist_Vf	76	4e8-5e8	102
Rarely_Moist_Vf	76	4e8-5e8	103
Rarely_Moist_Vf	77	0-1e8	19
Rarely_Moist_Vf	77	0-1e8	20
Rarely_Moist_Vf	77	0-1e8	27
Rarely_Moist_Vf	77	0-1e8	34
Rarely_Moist_Vf	77	0-1e8	36
Rarely_Moist_Vf	77	0-1e8	38
Rarely_Moist_Vf	77	0-1e8	41
Rarely_Moist_Vf	77	0-1e8	41
Rarely_Moist_Vf	77	1e8-2e8	43
Rarely_Moist_Vf	77	1e8-2e8	58
Rarely_Moist_Vf	77	1e8-2e8	59
Rarely_Moist_Vf	77	1e8-2e8	59
Rarely_Moist_Vf	77	1e8-2e8	63
Rarely_Moist_Vf	77	1e8-2e8	63
Rarely_Moist_Vf	77	2e8-3e8	69
Rarely_Moist_Vf	77	2e8-3e8	72
Rarely_Moist_Vf	77	2e8-3e8	76
Rarely_Moist_Vf	77	2e8-3e8	77
Rarely_Moist_Vf	77	2e8-3e8	77
Rarely_Moist_Vf	77	2e8-3e8	77
Rarely_Moist_Vf	77	2e8-3e8	80
Rarely_Moist_Vf	77	3e8-4e8	83
Rarely_Moist_Vf	77	3e8-4e8	84
Rarely_Moist_Vf	77	3e8-4e8	88
Rarely_Moist_Vf	77	3e8-4e8	88
Rarely_Moist_Vf	77	3e8-4e8	88
Rarely_Moist_Vf	77	3e8-4e8	95
Rarely_Moist_Vf	77	3e8-4e8	95
Rarely_Moist_Vf	77	3e8-4e8	99
Rarely_Moist_Vf	77	3e8-4e8	100
Rarely_Moist_Vf	77	3e8-4e8	100
Rarely_Moist_Vf	77	4e8-5e8	102
Rarely_Moist_Vf	77	4e8-5e8	103
Rarely_Moist_Vf	77	4e8-5e8	103
Rarely_Moist_Vf	78	0-1e8	42
Rarely_Moist_Vf	78	0-1e8	45
Rarely_Moist_Vf	78	0-1e8	46
Rarely_Moist_Vf	78	0-1e8	47
Rarely_Moist_Vf	78	0-1e8	48
Rarely_Moist_Vf	78	0-1e8	59
Rarely_Moist_Vf	78	1e8-2e8	59
Rarely_Moist_Vf	78	1e8-2e8	67
Rarely_Moist_Vf	78	1e8-2e8	67
Rarely_Moist_Vf	78	1e8-2e8	69
Rarely_Moist_Vf	78	1e8-2e8	70
Rarely_Moist_Vf	78	1e8-2e8	72
Rarely_Moist_Vf	78	1e8-2e8	73
Rarely_Moist_Vf	78	1e8-2e8	77
Rarely_Moist_Vf	78	1e8-2e8	78
Rarely_Moist_Vf	78	2e8-3e8	84
Rarely_Moist_Vf	78	2e8-3e8	86
Rarely_Moist_Vf	78	2e8-3e8	86
Rarely_Moist_Vf	78	2e8-3e8	88
Rarely_Moist_Vf	78	2e8-3e8	93
Rarely_Moist_Vf	78	3e8-4e8	94
Rarely_Moist_Vf	78	3e8-4e8	94
Rarely_Moist_Vf	78	3e8-4e8	95
Rarely_Moist_Vf	78	3e8-4e8	95
Rarely_Moist_Vf	78	3e8-4e8	98
Rarely_Moist_Vf	78	3e8-4e8	98
Rarely_Moist_Vf	78	3e8-4e8	101
Rarely_Moist_Vf	78	3e8-4e8	101
Rarely_Moist_Vf	78	4e8-5e8	101
Rarely_Moist_Vf	78	4e8-5e8	103
Rarely_Moist_Vf	78	4e8-5e8	103
Rarely_Moist_Vf	78	4e8-5e8	103
Rarely_Moist_Vf	78	4e8-5e8	103
Rarely_Moist_Vf	78	4e8-5e8	103
Rarely_Moist_Vf	79	0-1e8	12
Rarely_Moist_Vf	79	0-1e8	15
Rarely_Moist_Vf	79	0-1e8	19
Rarely_Moist_Vf	79	0-1e8	36
Rarely_Moist_Vf	79	0-1e8	41
Rarely_Moist_Vf	79	0-1e8	43
Rarely_Moist_Vf	79	0-1e8	43
Rarely_Moist_Vf	79	0-1e8	47
Rarely_Moist_Vf	79	1e8-2e8	50
Rarely_Moist_Vf	79	1e8-2e8	54
Rarely_Moist_Vf	79	1e8-2e8	64
Rarely_Moist_Vf	79	1e8-2e8	65
Rarely_Moist_Vf	79	1e8-2e8	71
Rarely_Moist_Vf	79	1e8-2e8	72
Rarely_Moist_Vf	79	2e8-3e8	73
Rarely_Moist_Vf	79	2e8-3e8	79
Rarely_Moist_Vf	79	2e8-3e8	89
Rarely_Moist_Vf	79	2e8-3e8	89
Rarely_Moist_Vf	79	2e8-3e8	89
Rarely_Moist_Vf	79	3e8-4e8	89
Rarely_Moist_Vf	79	3e8-4e8	89
Rarely_Moist_Vf	79	3e8-4e8	92
Rarely_Moist_Vf	79	3e8-4e8	92
Rarely_Moist_Vf	79	3e8-4e8	94
Rarely_Moist_Vf	79	3e8-4e8	96
Rarely_Moist_Vf	79	4e8-5e8	96
Rarely_Moist_Vf	79	4e8-5e8	96
Rarely_Moist_Vf	79	4e8-5e8	96
Rarely_Moist_Vf	79	4e8-5e8	96
Rarely_Moist_Vf	79	4e8-5e8	96
Rarely_Moist_Vf	79	4e8-5e8	96
Rarely_Moist_Vf	79	4e8-5e8	99
Rarely_Moist_Vf	79	4e8-5e8	100
Rarely_Moist_Vf	79	4e8-5e8	103
Rarely_Moist_Vf	80	0-1e8	32
Rarely_Moist_Vf	80	0-1e8	33
Rarely_Moist_Vf	80	0-1e8	34
Rarely_Moist_Vf	80	0-1e8	44
Rarely_Moist_Vf	80	0-1e8	48
Rarely_Moist_Vf	80	1e8-2e8	52
Rarely_Moist_Vf	80	1e8-2e8	61
Rarely_Moist_Vf	80	1e8-2e8	61
Rarely_Moist_Vf	80	1e8-2e8	64
Rarely_Moist_Vf	80	1e8-2e8	64
Rarely_Moist_Vf	80	1e8-2e8	68
Rarely_Moist_Vf	80	1e8-2e8	73
Rarely_Moist_Vf	80	1e8-2e8	78
Rarely_Moist_Vf	80	2e8-3e8	79
Rarely_Moist_Vf	80	2e8-3e8	84
Rarely_Moist_Vf	80	2e8-3e8	84
Rarely_Moist_Vf	80	2e8-3e8	87
Rarely_Moist_Vf	80	2e8-3e8	87
Rarely_Moist_Vf	80	2e8-3e8	89
Rarely_Moist_Vf	80	2e8-3e8	89
Rarely_Moist_Vf	80	2e8-3e8	90
Rarely_Moist_Vf	80	3e8-4e8	92
Rarely_Moist_Vf	80	3e8-4e8	92
Rarely_Moist_Vf	80	3e8-4e8	92
Rarely_Moist_Vf	80	3e8-4e8	92
Rarely_Moist_Vf	80	3e8-4e8	92
Rarely_Moist_Vf	80	3e8-4e8	92
Rarely_Moist_Vf	80	3e8-4e8	92
Rarely_Moist_Vf	80	3e8-4e8	92
Rarely_Moist_Vf	80	3e8-4e8	92
Rarely_Moist_Vf	80	4e8-5e8	93
Rarely_Moist_Vf	80	4e8-5e8	95
Rarely_Moist_Vf	80	4e8-5e8	100
Rarely_Moist_Vf	80	4e8-5e8	103
Rarely_Moist_Vf	81	0-1e8	2
Rarely_Moist_Vf	81	0-1e8	3
Rarely_Moist_Vf	81	0-1e8	15
Rarely_Moist_Vf	81	0-1e8	16
Rarely_Moist_Vf	81	0-1e8	30
Rarely_Moist_Vf	81	0-1e8	43
Rarely_Moist_Vf	81	0-1e8	48
Rarely_Moist_Vf	81	1e8-2e8	52
Rarely_Moist_Vf	81	1e8-2e8	59
Rarely_Moist_Vf	81	1e8-2e8	61
Rarely_Moist_Vf	81	1e8-2e8	64
Rarely_Moist_Vf	81	1e8-2e8	65
Rarely_Moist_Vf	81	1e8-2e8	70
Rarely_Moist_Vf	81	1e8-2e8	71
Rarely_Moist_Vf	81	1e8-2e8	71
Rarely_Moist_Vf	81	1e8-2e8	72
Rarely_Moist_Vf	81	1e8-2e8	72
Rarely_Moist_Vf	81	1e8-2e8	77
Rarely_Moist_Vf	81	2e8-3e8	79
Rarely_Moist_Vf	81	2e8-3e8	87
Rarely_Moist_Vf	81	2e8-3e8	95
Rarely_Moist_Vf	81	2e8-3e8	95
Rarely_Moist_Vf	81	2e8-3e8	96
Rarely_Moist_Vf	81	2e8-3e8	97
Rarely_Moist_Vf	81	3e8-4e8	97
Rarely_Moist_Vf	81	3e8-4e8	98
Rarely_Moist_Vf	81	3e8-4e8	99
Rarely_Moist_Vf	81	3e8-4e8	101
Rarely_Moist_Vf	81	3e8-4e8	101
Rarely_Moist_Vf	81	3e8-4e8	102
Rarely_Moist_Vf	81	4e8-5e8	102
Rarely_Moist_Vf	81	4e8-5e8	102
Rarely_Moist_Vf	81	4e8-5e8	102
Rarely_Moist_Vf	81	4e8-5e8	103
Rarely_Moist_Vf	82	0-1e8	15
Rarely_Moist_Vf	82	0-1e8	27
Rarely_Moist_Vf	82	0-1e8	30
Rarely_Moist_Vf	82	0-1e8	30
Rarely_Moist_Vf	82	0-1e8	36
Rarely_Moist_Vf	82	0-1e8	37
Rarely_Moist_Vf	82	1e8-2e8	37
Rarely_Moist_Vf	82	1e8-2e8	40
Rarely_Moist_Vf	82	1e8-2e8	41
Rarely_Moist_Vf	82	1e8-2e8	44
Rarely_Moist_Vf	82	1e8-2e8	54
Rarely_Moist_Vf	82	1e8-2e8	54
Rarely_Moist_Vf	82	1e8-2e8	64
Rarely_Moist_Vf	82	1e8-2e8	64
Rarely_Moist_Vf	82	1e8-2e8	71
Rarely_Moist_Vf	82	2e8-3e8	78
Rarely_Moist_Vf	82	2e8-3e8	81
Rarely_Moist_Vf	82	2e8-3e8	82
Rarely_Moist_Vf	82	2e8-3e8	82
Rarely_Moist_Vf	82	2e8-3e8	87
Rarely_Moist_Vf	82	2e8-3e8	89
Rarely_Moist_Vf	82	2e8-3e8	89
Rarely_Moist_Vf	82	2e8-3e8	90
Rarely_Moist_Vf	82	3e8-4e8	92
Rarely_Moist_Vf	82	3e8-4e8	93
Rarely_Moist_Vf	82	3e8-4e8	95
Rarely_Moist_Vf	82	3e8-4e8	95
Rarely_Moist_Vf	82	3e8-4e8	98
Rarely_Moist_Vf	82	4e8-5e8	99
Rarely_Moist_Vf	82	4e8-5e8	99
Rarely_Moist_Vf	82	4e8-5e8	99
Rarely_Moist_Vf	82	4e8-5e8	99
Rarely_Moist_Vf	82	4e8-5e8	101
Rarely_Moist_Vf	82	4e8-5e8	103
Rarely_Moist_Vf	83	0-1e8	6
Rarely_Moist_Vf	83	0-1e8	7
Rarely_Moist_Vf	83	0-1e8	22
Rarely_Moist_Vf	83	0-1e8	25
Rarely_Moist_Vf	83	0-1e8	36
Rarely_Moist_Vf	83	0-1e8	58
Rarely_Moist_Vf	83	0-1e8	59
Rarely_Moist_Vf	83	0-1e8	61
Rarely_Moist_Vf	83	0-1e8	63
Rarely_Moist_Vf	83	1e8-2e8	72
Rarely_Moist_Vf	83	1e8-2e8	72
Rarely_Moist_Vf	83	1e8-2e8	74
Rarely_Moist_Vf	83	1e8-2e8	74
Rarely_Moist_Vf	83	1e8-2e8	79
Rarely_Moist_Vf	83	1e8-2e8	79
Rarely_Moist_Vf	83	2e8-3e8	88
Rarely_Moist_Vf	83	2e8-3e8	90
Rarely_Moist_Vf	83	2e8-3e8	90
Rarely_Moist_Vf	83	2e8-3e8	90
Rarely_Moist_Vf	83	2e8-3e8	90
Rarely_Moist_Vf	83	2e8-3e8	91
Rarely_Moist_Vf	83	2e8-3e8	91
Rarely_Moist_Vf	83	2e8-3e8	92
Rarely_Moist_Vf	83	2e8-3e8	92
Rarely_Moist_Vf	83	3e8-4e8	94
Rarely_Moist_Vf	83	3e8-4e8	94
Rarely_Moist_Vf	83	3e8-4e8	94
Rarely_Moist_Vf	83	3e8-4e8	96
Rarely_Moist_Vf	83	3e8-4e8	100
Rarely_Moist_Vf	83	3e8-4e8	101
Rarely_Moist_Vf	83	3e8-4e8	101
Rarely_Moist_Vf	83	3e8-4e8	101
Rarely_Moist_Vf	83	4e8-5e8	101
Rarely_Moist_Vf	83	4e8-5e8	103
Rarely_Moist_Vf	84	0-1e8	12
Rarely_Moist_Vf	84	0-1e8	29
Rarely_Moist_Vf	84	0-1e8	32
Rarely_Moist_Vf	84	0-1e8	38
Rarely_Moist_Vf	84	0-1e8	43
Rarely_Moist_Vf	84	0-1e8	46
Rarely_Moist_Vf	84	0-1e8	46
Rarely_Moist_Vf	84	0-1e8	52
Rarely_Moist_Vf	84	0-1e8	52
Rarely_Moist_Vf	84	1e8-2e8	59
Rarely_Moist_Vf	84	1e8-2e8	63
Rarely_Moist_Vf	84	1e8-2e8	64
Rarely_Moist_Vf	84	1e8-2e8	68
Rarely_Moist_Vf	84	1e8-2e8	70
Rarely_Moist_Vf	84	1e8-2e8	74
Rarely_Moist_Vf	84	2e8-3e8	75
Rarely_Moist_Vf	84	2e8-3e8	78
Rarely_Moist_Vf	84	2e8-3e8	86
Rarely_Moist_Vf	84	2e8-3e8	86
Rarely_Moist_Vf	84	2e8-3e8	88
Rarely_Moist_Vf	84	2e8-3e8	92
Rarely_Moist_Vf	84	3e8-4e8	93
Rarely_Moist_Vf	84	3e8-4e8	94
Rarely_Moist_Vf	84	3e8-4e8	96
Rarely_Moist_Vf	84	3e8-4e8	96
Rarely_Moist_Vf	84	3e8-4e8	96
Rarely_Moist_Vf	84	3e8-4e8	96
Rarely_Moist_Vf	84	3e8-4e8	97
Rarely_Moist_Vf	84	4e8-5e8	97
Rarely_Moist_Vf	84	4e8-5e8	97
Rarely_Moist_Vf	84	4e8-5e8	97
Rarely_Moist_Vf	84	4e8-5e8	99
Rarely_Moist_Vf	84	4e8-5e8	102
Rarely_Moist_Vf	84	4e8-5e8	103
Rarely_Moist_Vf	85	0-1e8	12
Rarely_Moist_Vf	85	0-1e8	22
Rarely_Moist_Vf	85	0-1e8	30
Rarely_Moist_Vf	85	0-1e8	45
Rarely_Moist_Vf	85	0-1e8	48
Rarely_Moist_Vf	85	0-1e8	57
Rarely_Moist_Vf	85	0-1e8	57
Rarely_Moist_Vf	85	1e8-2e8	60
Rarely_Moist_Vf	85	1e8-2e8	66
Rarely_Moist_Vf	85	1e8-2e8	66
Rarely_Moist_Vf	85	1e8-2e8	70
Rarely_Moist_Vf	85	1e8-2e8	73
Rarely_Moist_Vf	85	1e8-2e8	77
Rarely_Moist_Vf	85	1e8-2e8	81
Rarely_Moist_Vf	85	2e8-3e8	82
Rarely_Moist_Vf	85	2e8-3e8	85
Rarely_Moist_Vf	85	2e8-3e8	85
Rarely_Moist_Vf	85	2e8-3e8	88
Rarely_Moist_Vf	85	2e8-3e8	89
Rarely_Moist_Vf	85	2e8-3e8	89
Rarely_Moist_Vf	85	2e8-3e8	91
Rarely_Moist_Vf	85	2e8-3e8	93
Rarely_Moist_Vf	85	3e8-4e8	93
Rarely_Moist_Vf	85	3e8-4e8	93
Rarely_Moist_Vf	85	3e8-4e8	93
Rarely_Moist_Vf	85	3e8-4e8	93
Rarely_Moist_Vf	85	3e8-4e8	94
Rarely_Moist_Vf	85	3e8-4e8	96
Rarely_Moist_Vf	85	3e8-4e8	96
Rarely_Moist_Vf	85	4e8-5e8	97
Rarely_Moist_Vf	85	4e8-5e8	98
Rarely_Moist_Vf	85	4e8-5e8	98
Rarely_Moist_Vf	85	4e8-5e8	103
Rarely_Moist_Vf	85	4e8-5e8	103
Rarely_Moist_Vf	86	0-1e8	20
Rarely_Moist_Vf	86	0-1e8	23
Rarely_Moist_Vf	86	0-1e8	30
Rarely_Moist_Vf	86	0-1e8	46
Rarely_Moist_Vf	86	0-1e8	50
Rarely_Moist_Vf	86	0-1e8	56
Rarely_Moist_Vf	86	0-1e8	59
Rarely_Moist_Vf	86	0-1e8	63
Rarely_Moist_Vf	86	0-1e8	63
Rarely_Moist_Vf	86	0-1e8	64
Rarely_Moist_Vf	86	1e8-2e8	68
Rarely_Moist_Vf	86	1e8-2e8	69
Rarely_Moist_Vf	86	1e8-2e8	80
Rarely_Moist_Vf	86	1e8-2e8	80
Rarely_Moist_Vf	86	1e8-2e8	80
Rarely_Moist_Vf	86	1e8-2e8	80
Rarely_Moist_Vf	86	2e8-3e8	81
Rarely_Moist_Vf	86	2e8-3e8	84
Rarely_Moist_Vf	86	2e8-3e8	85
Rarely_Moist_Vf	86	2e8-3e8	87
Rarely_Moist_Vf	86	2e8-3e8	87
Rarely_Moist_Vf	86	2e8-3e8	91
Rarely_Moist_Vf	86	3e8-4e8	95
Rarely_Moist_Vf	86	3e8-4e8	96
Rarely_Moist_Vf	86	3e8-4e8	96
Rarely_Moist_Vf	86	3e8-4e8	96
Rarely_Moist_Vf	86	3e8-4e8	96
Rarely_Moist_Vf	86	3e8-4e8	96
Rarely_Moist_Vf	86	3e8-4e8	96
Rarely_Moist_Vf	86	3e8-4e8	96
Rarely_Moist_Vf	86	4e8-5e8	97
Rarely_Moist_Vf	86	4e8-5e8	103
Rarely_Moist_Vf	86	4e8-5e8	103
Rarely_Moist_Vf	86	4e8-5e8	103
Rarely_Moist_Vf	87	0-1e8	6
Rarely_Moist_Vf	87	0-1e8	15
Rarely_Moist_Vf	87	0-1e8	15
Rarely_Moist_Vf	87	0-1e8	33
Rarely_Moist_Vf	87	0-1e8	36
Rarely_Moist_Vf	87	0-1e8	40
Rarely_Moist_Vf	87	0-1e8	40
Rarely_Moist_Vf	87	0-1e8	53
Rarely_Moist_Vf	87	1e8-2e8	55
Rarely_Moist_Vf	87	1e8-2e8	62
Rarely_Moist_Vf	87	1e8-2e8	75
Rarely_Moist_Vf	87	1e8-2e8	75
Rarely_Moist_Vf	87	1e8-2e8	82
Rarely_Moist_Vf	87	1e8-2e8	84
Rarely_Moist_Vf	87	1e8-2e8	84
Rarely_Moist_Vf	87	1e8-2e8	84
Rarely_Moist_Vf	87	2e8-3e8	85
Rarely_Moist_Vf	87	2e8-3e8	89
Rarely_Moist_Vf	87	2e8-3e8	91
Rarely_Moist_Vf	87	2e8-3e8	91
Rarely_Moist_Vf	87	2e8-3e8	98
Rarely_Moist_Vf	87	3e8-4e8	100
Rarely_Moist_Vf	87	3e8-4e8	100
Rarely_Moist_Vf	87	3e8-4e8	100
Rarely_Moist_Vf	87	3e8-4e8	100
Rarely_Moist_Vf	87	3e8-4e8	100
Rarely_Moist_Vf	87	3e8-4e8	100
Rarely_Moist_Vf	87	3e8-4e8	100
Rarely_Moist_Vf	87	3e8-4e8	100
Rarely_Moist_Vf	87	4e8-5e8	101
Rarely_Moist_Vf	87	4e8-5e8	102
Rarely_Moist_Vf	87	4e8-5e8	103
Rarely_Moist_Vf	87	4e8-5e8	103
Rarely_Moist_Vf	87	4e8-5e8	103
Rarely_Moist_Vf	88	0-1e8	14
Rarely_Moist_Vf	88	0-1e8	48
Rarely_Moist_Vf	88	0-1e8	51
Rarely_Moist_Vf	88	0-1e8	51
Rarely_Moist_Vf	88	0-1e8	53
Rarely_Moist_Vf	88	0-1e8	53
Rarely_Moist_Vf	88	0-1e8	57
Rarely_Moist_Vf	88	1e8-2e8	69
Rarely_Moist_Vf	88	1e8-2e8	74
Rarely_Moist_Vf	88	1e8-2e8	74
Rarely_Moist_Vf	88	1e8-2e8	77
Rarely_Moist_Vf	88	1e8-2e8	78
Rarely_Moist_Vf	88	1e8-2e8	78
Rarely_Moist_Vf	88	2e8-3e8	80
Rarely_Moist_Vf	88	2e8-3e8	81
Rarely_Moist_Vf	88	2e8-3e8	86
Rarely_Moist_Vf	88	2e8-3e8	86
Rarely_Moist_Vf	88	2e8-3e8	93
Rarely_Moist_Vf	88	2e8-3e8	93
Rarely_Moist_Vf	88	2e8-3e8	94
Rarely_Moist_Vf	88	2e8-3e8	94
Rarely_Moist_Vf	88	2e8-3e8	95
Rarely_Moist_Vf	88	3e8-4e8	95
Rarely_Moist_Vf	88	3e8-4e8	95
Rarely_Moist_Vf	88	3e8-4e8	96
Rarely_Moist_Vf	88	3e8-4e8	96
Rarely_Moist_Vf	88	3e8-4e8	96
Rarely_Moist_Vf	88	3e8-4e8	97
Rarely_Moist_Vf	88	3e8-4e8	98
Rarely_Moist_Vf	88	4e8-5e8	98
Rarely_Moist_Vf	88	4e8-5e8	100
Rarely_Moist_Vf	88	4e8-5e8	100
Rarely_Moist_Vf	88	4e8-5e8	101
Rarely_Moist_Vf	88	4e8-5e8	103
Rarely_Moist_Vf	89	0-1e8	5
Rarely_Moist_Vf	89	0-1e8	16
Rarely_Moist_Vf	89	0-1e8	25
Rarely_Moist_Vf	89	0-1e8	40
Rarely_Moist_Vf	89	0-1e8	40
Rarely_Moist_Vf	89	0-1e8	42
Rarely_Moist_Vf	89	0-1e8	52
Rarely_Moist_Vf	89	0-1e8	53
Rarely_Moist_Vf	89	0-1e8	60
Rarely_Moist_Vf	89	0-1e8	63
Rarely_Moist_Vf	89	1e8-2e8	73
Rarely_Moist_Vf	89	1e8-2e8	76
Rarely_Moist_Vf	89	1e8-2e8	77
Rarely_Moist_Vf	89	1e8-2e8	86
Rarely_Moist_Vf	89	1e8-2e8	86
Rarely_Moist_Vf	89	1e8-2e8	93
Rarely_Moist_Vf	89	1e8-2e8	93
Rarely_Moist_Vf	89	2e8-3e8	95
Rarely_Moist_Vf	89	2e8-3e8	95
Rarely_Moist_Vf	89	2e8-3e8	96
Rarely_Moist_Vf	89	2e8-3e8	98
Rarely_Moist_Vf	89	2e8-3e8	98
Rarely_Moist_Vf	89	2e8-3e8	98
Rarely_Moist_Vf	89	3e8-4e8	99
Rarely_Moist_Vf	89	3e8-4e8	99
Rarely_Moist_Vf	89	3e8-4e8	101
Rarely_Moist_Vf	89	3e8-4e8	101
Rarely_Moist_Vf	89	3e8-4e8	101
Rarely_Moist_Vf	89	3e8-4e8	101
Rarely_Moist_Vf	89	4e8-5e8	102
Rarely_Moist_Vf	89	4e8-5e8	102
Rarely_Moist_Vf	89	4e8-5e8	102
Rarely_Moist_Vf	89	4e8-5e8	102
Rarely_Moist_Vf	89	4e8-5e8	103
Rarely_Moist_Vf	90	0-1e8	6
Rarely_Moist_Vf	90	0-1e8	16
Rarely_Moist_Vf	90	0-1e8	17
Rarely_Moist_Vf	90	0-1e8	27
Rarely_Moist_Vf	90	0-1e8	36
Rarely_Moist_Vf	90	0-1e8	36
Rarely_Moist_Vf	90	0-1e8	44
Rarely_Moist_Vf	90	1e8-2e8	59
Rarely_Moist_Vf	90	1e8-2e8	67
Rarely_Moist_Vf	90	1e8-2e8	67
Rarely_Moist_Vf	90	1e8-2e8	67
Rarely_Moist_Vf	90	1e8-2e8	69
Rarely_Moist_Vf	90	1e8-2e8	74
Rarely_Moist_Vf	90	1e8-2e8	75
Rarely_Moist_Vf	90	2e8-3e8	77
Rarely_Moist_Vf	90	2e8-3e8	80
Rarely_Moist_Vf	90	2e8-3e8	83
Rarely_Moist_Vf	90	2e8-3e8	87
Rarely_Moist_Vf	90	2e8-3e8	90
Rarely_Moist_Vf	90	2e8-3e8	90
Rarely_Moist_Vf	90	2e8-3e8	90
Rarely_Moist_Vf	90	3e8-4e8	90
Rarely_Moist_Vf	90	3e8-4e8	93
Rarely_Moist_Vf	90	3e8-4e8	95
Rarely_Moist_Vf	90	3e8-4e8	95
Rarely_Moist_Vf	90	3e8-4e8	95
Rarely_Moist_Vf	90	3e8-4e8	95
Rarely_Moist_Vf	90	3e8-4e8	96
Rarely_Moist_Vf	90	3e8-4e8	96
Rarely_Moist_Vf	90	4e8-5e8	98
Rarely_Moist_Vf	90	4e8-5e8	98
Rarely_Moist_Vf	90	4e8-5e8	98
Rarely_Moist_Vf	90	4e8-5e8	98
Rarely_Moist_Vf	90	4e8-5e8	103
Rarely_Moist_Vf	91	0-1e8	2
Rarely_Moist_Vf	91	0-1e8	13
Rarely_Moist_Vf	91	0-1e8	24
Rarely_Moist_Vf	91	0-1e8	37
Rarely_Moist_Vf	91	0-1e8	38
Rarely_Moist_Vf	91	1e8-2e8	44
Rarely_Moist_Vf	91	1e8-2e8	45
Rarely_Moist_Vf	91	1e8-2e8	47
Rarely_Moist_Vf	91	1e8-2e8	53
Rarely_Moist_Vf	91	1e8-2e8	69
Rarely_Moist_Vf	91	1e8-2e8	72
Rarely_Moist_Vf	91	1e8-2e8	74
Rarely_Moist_Vf	91	1e8-2e8	75
Rarely_Moist_Vf	91	1e8-2e8	76
Rarely_Moist_Vf	91	1e8-2e8	79
Rarely_Moist_Vf	91	1e8-2e8	79
Rarely_Moist_Vf	91	2e8-3e8	81
Rarely_Moist_Vf	91	2e8-3e8	82
Rarely_Moist_Vf	91	2e8-3e8	82
Rarely_Moist_Vf	91	2e8-3e8	85
Rarely_Moist_Vf	91	2e8-3e8	86
Rarely_Moist_Vf	91	2e8-3e8	86
Rarely_Moist_Vf	91	2e8-3e8	90
Rarely_Moist_Vf	91	2e8-3e8	91
Rarely_Moist_Vf	91	3e8-4e8	92
Rarely_Moist_Vf	91	3e8-4e8	92
Rarely_Moist_Vf	91	3e8-4e8	92
